date,symbol,return
2011-03-31,ACE,0.005834305717619559
2011-03-31,ONGC,0.07749213981875336
2011-03-31,FINCABLES,0.06313416009019157
2011-03-31,TATAINVEST,0.005931198102016699
2011-03-31,PFIZER,0.03649695858678448
2011-03-31,JPPOWER,0.10629921259842501
2011-03-31,BATAINDIA,0.13919627256843325
2011-03-31,BAJAJFINSV,0.21141404805914954
2011-03-31,FACT,-0.10206422018348627
2011-03-31,HEG,0.04685966633954841
2011-03-31,SUPREMEIND,-0.025666666666666615
2011-03-31,SARDAEN,-0.01089648340762761
2011-03-31,GMRAIRPORT,-0.013398294762484664
2011-03-31,LINDEINDIA,0.1753086419753087
2011-03-31,3MINDIA,0.024870166461065102
2011-03-31,NATIONALUM,-0.7747673459771469
2011-03-31,JKCEMENT,0.05027932960893855
2011-03-31,PIDILITIND,0.08915574963609907
2011-03-31,APARINDS,0.0803643182427003
2011-03-31,TITAGARH,-0.02411073076350634
2011-03-31,IDEA,0.17202432667245882
2011-03-31,JSWSTEEL,0.05285533724003222
2011-03-31,INDUSINDBK,0.20282911248003654
2011-03-31,BRIGADE,-0.06276150627615062
2011-03-31,CENTRALBK,-0.08706952566601689
2011-03-31,HEROMOTOCO,0.08480070980070975
2011-03-31,SHRIRAMFIN,0.06731027085009389
2011-03-31,MOTILALOFS,0.0019425019425018952
2011-03-31,MARUTI,0.04465320311206766
2011-03-31,SBIN,0.05126499268186069
2011-03-31,CHAMBLFERT,0.17756315007429424
2011-03-31,ABB,0.19522988074701875
2011-03-31,CUMMINSIND,0.07270212111896712
2011-03-31,GODREJIND,0.12480691998764293
2011-03-31,INFY,0.08147876280404409
2011-03-31,ASTRAL,0.08289526890416488
2011-03-31,COLPAL,-0.008766589553147353
2011-03-31,WELSPUNLIV,0.13413014608233742
2011-03-31,HINDALCO,0.038738515023590825
2011-03-31,JSL,-0.044083526682134555
2011-03-31,ECLERX,-0.0077692307692307505
2011-03-31,TITAN,0.14531904983698185
2011-03-31,POWERGRID,0.029813036887316846
2011-03-31,KEC,0.044908285895003175
2011-03-31,MANAPPURAM,0.07967479674796762
2011-03-31,USHAMART,0.12070657507360161
2011-03-31,BERGEPAINT,0.10172626387176331
2011-03-31,AARTIIND,0.024008350730688965
2011-03-31,BOSCHLTD,0.11821379160902112
2011-03-31,CARBORUNIV,-0.040998959417273606
2011-03-31,PFOCUS,0.2063305978898009
2011-03-31,GRASIM,0.08946189832161933
2011-03-31,EXIDEIND,0.04899451553930523
2011-03-31,TVSMOTOR,0.18163869693978296
2011-03-31,THERMAX,0.08406005574035791
2011-03-31,BIOCON,0.1085943775100402
2011-03-31,ESCORTS,0.2529854046881912
2011-03-31,CCL,0.06533222129552407
2011-03-31,NHPC,0.09287257019438444
2011-03-31,MAHABANK,0.04828797190518008
2011-03-31,RECLTD,0.07659664757054951
2011-03-31,SUZLON,-0.04394426580921751
2011-03-31,TRIDENT,0.04797047970479684
2011-03-31,ABREL,0.15274580730023013
2011-03-31,CGCL,-0.16965226554267654
2011-03-31,COFORGE,-0.07216494845360821
2011-03-31,LUPIN,0.09299580272822672
2011-03-31,GABRIEL,0.034482758620689724
2011-03-31,ATUL,0.1310837118754058
2011-03-31,PVRINOX,-0.027447392497712664
2011-03-31,IOC,0.11339688911189172
2011-03-31,CYIENT,0.014742785445420292
2011-03-31,BALKRISIND,-0.0070737155621743986
2011-03-31,TCS,0.06633641071830687
2011-03-31,UPL,0.09849320102903336
2011-03-31,UNIONBANK,0.10589171974522293
2011-03-31,NESTLEIND,0.041663144250007056
2011-03-31,HINDZINC,-0.8911360404487281
2011-03-31,EMAMILTD,0.12670510476726204
2011-03-31,CGPOWER,0.11463015937883125
2011-03-31,ICICIBANK,0.1497141679971159
2011-03-31,BSOFT,0.1527920520726278
2011-03-31,ADANIENT,0.09073801341842569
2011-03-31,DIVISLAB,0.14495335029686185
2011-03-31,CANFINHOME,0.035766070565490526
2011-03-31,MMTC,-0.00729499467518635
2011-03-31,JINDALSTEL,0.06012922843025459
2011-03-31,ITI,-0.06056129985228953
2011-03-31,KPRMILL,0.15109717868338546
2011-03-31,MPHASIS,-0.03765932792584015
2011-03-31,BPCL,0.10551992049869008
2011-03-31,SCI,0.08044243338360979
2011-03-31,SAIL,0.11176663389052766
2011-03-31,IDBI,0.08121442125237177
2011-03-31,SOLARINDS,0.018332605848974337
2011-03-31,GVT&D,-0.10428339056569658
2011-03-31,ZYDUSWELL,-0.011029728565273511
2011-03-31,AJANTPHARM,0.017009393247017224
2011-03-31,NAVA,0.09910107432580562
2011-03-31,JBMA,-0.008375209380234505
2011-03-31,LTFOODS,0.11569301260022913
2011-03-31,DEEPAKFERT,0.060120240480961984
2011-03-31,HDFCBANK,0.14306249238640523
2011-03-31,SONATSOFTW,0.2587719298245612
2011-03-31,KEI,-0.03703703703703709
2011-03-31,ZEEL,0.04084210526315779
2011-03-31,RADICO,0.028830963665086973
2011-03-31,BANKBARODA,0.10806775768016075
2011-03-31,ELECON,-0.010924981791696986
2011-03-31,BHEL,0.03075808305432015
2011-03-31,BEL,0.014402796191394396
2011-03-31,MFSL,0.1317747077577045
2011-03-31,WHIRLPOOL,0.16440157825515134
2011-03-31,IIFL,-0.0066979236436705
2011-03-31,GAIL,0.08779744461376149
2011-03-31,OIL,0.06117580462558636
2011-03-31,DRREDDY,0.06018758085381637
2011-03-31,RPOWER,0.18169460806524707
2011-03-31,JUBLFOOD,-0.003879907621247125
2011-03-31,CEMPRO,0.0038860103626943143
2011-03-31,PFC,0.007050765511684043
2011-03-31,ASAHIINDIA,0.12295081967213117
2011-03-31,SUNTV,0.10720887245841038
2011-03-31,OBEROIRLTY,0.16495081217112784
2011-03-31,JKTYRE,0.07931034482758625
2011-03-31,GODREJPROP,0.10106426862470097
2011-03-31,ASIANPAINT,0.05210980130795195
2011-03-31,M&MFIN,0.09439548819175192
2011-03-31,GLAXO,-0.06592560729890673
2011-03-31,TORNTPHARM,0.09715527832908055
2011-03-31,J&KBANK,0.1572327044025157
2011-03-31,OLECTRA,-0.008670520231213952
2011-03-31,CHENNPETRO,0.18986666666666663
2011-03-31,ITC,0.07751479289940821
2011-03-31,HINDUNILVR,0.018085106382978777
2011-03-31,CONCOR,0.07942433100966939
2011-03-31,VOLTAS,0.10965978128797094
2011-03-31,JMFINANCIL,0.07366071428571441
2011-03-31,GODREJCP,0.01443241742991952
2011-03-31,PAGEIND,0.03470964050729486
2011-03-31,BEML,0.09912160528648561
2011-03-31,TATAELXSI,0.10680034873583266
2011-03-31,GILLETTE,0.13185386855768022
2011-03-31,DLF,0.2676421996695777
2011-03-31,AIAENG,0.08520249221183818
2011-03-31,YESBANK,0.2093750000000001
2011-03-31,IFCI,0.052000000000000046
2011-03-31,RAMCOCEM,0.11117166212534069
2011-03-31,NTPC,0.1368854871945835
2011-03-31,BAJFINANCE,0.1385228566780543
2011-03-31,NEULANDLAB,
2011-03-31,AXISBANK,0.152065980058266
2011-03-31,SCHAEFFLER,0.05216844751728478
2011-03-31,MOTHERSON,0.08567096285064446
2011-03-31,RELIANCE,0.08799585169821089
2011-03-31,KAJARIACER,0.09123823316437352
2011-03-31,CESC,0.03744567034436641
2011-03-31,BALRAMCHIN,0.06136363636363629
2011-03-31,PHOENIXLTD,0.03190287972896666
2011-03-31,AMBUJACEM,0.2507424692405602
2011-03-31,APOLLOTYRE,0.32602478551000935
2011-03-31,FEDERALBNK,0.2003154574132493
2011-04-30,TORNTPHARM,0.034542165561202376
2011-04-30,ABREL,0.025388674939381017
2011-04-30,KOTAKBANK,-0.060609369880965325
2011-04-30,ECLERX,0.08574308085898119
2011-04-30,LUPIN,0.058082323292931726
2011-04-30,WOCKPHARMA,0.0590417310664606
2011-04-30,BHARTIARTL,0.06337437045327365
2011-04-30,SUNDARMFIN,0.07684457597714056
2011-04-30,HFCL,0.6239669421487604
2011-04-30,GRAVITA,-0.06315371375612333
2011-04-30,GPIL,0.101309049516221
2011-04-30,NESTLEIND,0.08016934709391177
2011-04-30,IRB,-0.17118604102805945
2011-04-30,HINDALCO,0.032990676547932196
2011-04-30,FORTIS,0.027833001988071482
2011-04-30,KEI,0.21634615384615374
2011-04-30,GODREJCP,0.029274965800273556
2011-04-30,BIOCON,0.06810607158382842
2011-04-30,TATACOMM,-0.007322175732217606
2011-04-30,JINDALSTEL,-0.06102108131363826
2011-04-30,HEROMOTOCO,0.07584384535531163
2011-04-30,ADANIPOWER,-0.0008869179600886623
2011-04-30,JSWENERGY,0.03977669225401237
2011-04-30,ADANIENT,-0.06241092191133435
2011-04-30,SJVN,-0.03153153153153154
2011-04-30,CRISIL,0.03910915398140369
2011-04-30,GRANULES,0.00919415900486742
2011-04-30,CONCOR,-0.045748093829423686
2011-04-30,YESBANK,-0.01437338501292007
2011-04-30,KPRMILL,-0.028322440087145906
2011-04-30,BAYERCROP,0.035248540404867024
2011-04-30,DEEPAKFERT,0.07183364839319473
2011-04-30,GESHIP,0.0828424852745584
2011-04-30,BEML,0.018916342840384237
2011-04-30,THERMAX,0.07339525626140331
2011-04-30,ICICIBANK,-0.001567819387206626
2011-04-30,BBTC,0.13002782696686066
2011-04-30,PAGEIND,0.010782416367155045
2011-04-30,TRENT,0.019386353228514785
2011-04-30,LT,-0.03411223439675537
2011-04-30,MOTHERSON,0.07192737430167595
2011-04-30,NCC,0.01388888888888884
2011-04-30,RAMCOCEM,-0.02893575282000982
2011-04-30,APOLLOTYRE,-0.0021567217828898366
2011-04-30,PFC,-0.07341468293658726
2011-04-30,KEC,0.02784503631961277
2011-04-30,UNITDSPR,0.010636221701795456
2011-04-30,HAVELLS,0.07094685729700578
2011-04-30,BERGEPAINT,0.04980414101846664
2011-04-30,RELIANCE,-0.06229148794204553
2011-04-30,UNOMINDA,0.1540430979304459
2011-04-30,NAVA,-0.02214242968282465
2011-04-30,TATAPOWER,-0.02303112009886532
2011-04-30,ADANIPORTS,0.05708013172338067
2011-04-30,APOLLOHOSP,0.004443504020313016
2011-04-30,BHEL,-0.030082660654982774
2011-04-30,HINDCOPPER,0.010364484366902849
2011-04-30,JUBLFOOD,0.36826486135583814
2011-04-30,INDIACEM,0.03870292887029292
2011-04-30,JKTYRE,0.0175718849840254
2011-04-30,M&MFIN,-0.05713733573821178
2011-04-30,GLAXO,0.09437940812913559
2011-04-30,J&KBANK,-0.07631578947368423
2011-04-30,INDIANB,0.035875402792695965
2011-04-30,TORNTPOWER,-0.014354066985646008
2011-04-30,PRESTIGE,0.16772908366533867
2011-04-30,RPOWER,0.0023006134969323355
2011-04-30,CHOLAFIN,-0.07061177815894792
2011-04-30,OIL,0.0645837302343304
2011-04-30,CARBORUNIV,0.07769097222222232
2011-04-30,ZEEL,0.09021035598705507
2011-04-30,CIEINDIA,0.158371040723982
2011-04-30,BEL,0.08783342244400894
2011-04-30,ZENSARTECH,0.12268370607028745
2011-04-30,ACC,0.03559629612395887
2011-04-30,TATACONSUM,0.03069053708439906
2011-04-30,KAJARIACER,0.17053749170537502
2011-04-30,ACE,0.08700696055684465
2011-04-30,SCI,0.03583061889250816
2011-04-30,FACT,0.06513409961685834
2011-04-30,JPPOWER,0.14234875444839856
2011-04-30,POWERGRID,0.02600588812561333
2011-04-30,TRIDENT,0.09859154929577474
2011-04-30,KARURVYSYA,0.028943741385791366
2011-04-30,SUPREMEIND,0.06500171057133075
2011-04-30,PFIZER,0.09900313530026517
2011-04-30,DABUR,0.05254942767950066
2011-04-30,COFORGE,0.020054200542005463
2011-04-30,CGCL,-0.21192893401015223
2011-04-30,EXIDEIND,0.06517950505402603
2011-04-30,ATUL,0.058519793459552494
2011-04-30,ZFCVINDIA,-0.012990137118114031
2011-04-30,EIHOTEL,0.06943583384996899
2011-04-30,SAREGAMA,0.2517857142857143
2011-04-30,PHOENIXLTD,0.12147742818057439
2011-04-30,ITI,0.07704402515723263
2011-04-30,LINDEINDIA,0.08105742296918761
2011-04-30,SRF,0.048971903939726724
2011-04-30,JSL,0.08373786407766981
2011-04-30,BHARATFORG,0.0005758710048948679
2011-04-30,DCMSHRIRAM,0.09203980099502473
2011-04-30,CENTRALBK,-0.04163701067615655
2011-04-30,HBLENGINE,0.010282776349614275
2011-04-30,INDUSINDBK,-0.014415781487101764
2011-04-30,GLENMARK,0.054987663024321565
2011-04-30,NATCOPHARM,0.0
2011-04-30,MARUTI,0.04397258645961255
2011-04-30,ASTRAL,0.24309185959671376
2011-04-30,ESCORTS,-0.03212142605012358
2011-04-30,ARE&M,0.014229249011857625
2011-04-30,DEEPAKNTR,0.039637599093997666
2011-04-30,VEDL,0.07739831817401743
2011-04-30,CANFINHOME,0.11199253383107788
2011-04-30,MMTC,0.05857426379874475
2011-04-30,IOC,0.02103049421661418
2011-04-30,BAJAJ-AUTO,0.0073466598325644394
2011-04-30,CANBK,0.008942115768463044
2011-04-30,IOB,0.06084840055632812
2011-04-30,LICHSGFIN,-0.030296329057938887
2011-04-30,ZYDUSLIFE,0.09646790733004185
2011-04-30,NEULANDLAB,0.0935897435897437
2011-04-30,NATIONALUM,-0.029811715481171452
2011-04-30,DLF,-0.17035933718115803
2011-04-30,JKCEMENT,-0.09999999999999998
2011-04-30,BAJFINANCE,-0.000500107165821273
2011-04-30,OBEROIRLTY,0.002356637863315081
2011-04-30,HINDUNILVR,-0.006617903169627404
2011-04-30,SHRIRAMFIN,-0.026507537688442273
2011-04-30,ZYDUSWELL,0.035200836455519635
2011-04-30,AXISBANK,-0.08352031912241342
2011-04-30,COLPAL,0.1108586168775334
2011-04-30,MANAPPURAM,0.0003765060240963347
2011-04-30,GAIL,0.024676724137931094
2011-04-30,AARTIIND,0.13149847094801226
2011-04-30,APARINDS,0.11157946937763441
2011-04-30,SONATSOFTW,-0.03252032520325199
2011-04-30,ELECON,0.08247422680412364
2011-04-30,CUMMINSIND,0.013540621865596902
2011-04-30,WHIRLPOOL,0.056475903614457756
2011-04-30,CHAMBLFERT,0.0769716088328074
2011-04-30,EMAMILTD,0.03544682975536695
2011-04-30,AIAENG,0.04621788431175533
2011-04-30,CHENNPETRO,0.003361721201255108
2011-04-30,IDBI,0.007020007020007046
2011-04-30,POONAWALLA,0.09279204639602323
2011-04-30,PNB,-0.022759132514224567
2011-04-30,CEATLTD,0.034449296458030076
2011-04-30,TARIL,0.10501821125050603
2011-04-30,NLCINDIA,0.08073041806823644
2011-04-30,ASHOKLEY,-0.06772207563764299
2011-04-30,TATASTEEL,-0.009240658899156262
2011-04-30,UCOBANK,-0.023831775700934532
2011-04-30,BAJAJHLDNG,-0.013697769399937165
2011-04-30,INDHOTEL,-0.017857142857142905
2011-04-30,BRITANNIA,-0.008590604026845639
2011-04-30,SUNTV,-0.05041736227045068
2011-04-30,VOLTAS,-0.09499041883383519
2011-04-30,AMBUJACEM,0.07327001356852092
2011-04-30,ABBOTINDIA,0.1708052566918581
2011-04-30,M&M,0.08003141286499593
2011-04-30,CESC,-0.006767644215275648
2011-04-30,RKFORGE,0.11708542713567849
2011-04-30,GMDCLTD,0.029845246868091424
2011-04-30,OLECTRA,0.16034985422740533
2011-04-30,JBMA,0.0625
2011-04-30,NMDC,-0.040421792618629215
2011-04-30,,0.0
2011-04-30,SHREECEM,-0.028960653124320834
2011-04-30,ITC,0.0562877539813289
2011-04-30,GODREJIND,0.043394671793463235
2011-04-30,BANKINDIA,-0.03839276322709584
2011-04-30,BLUESTARCO,-0.007134203795934768
2011-04-30,BSOFT,-0.02615156017830611
2011-04-30,SOLARINDS,0.0030861551650234187
2011-04-30,GILLETTE,0.026291500013984948
2011-04-30,MFSL,0.04913928012519553
2011-04-30,MPHASIS,0.12727272727272743
2011-04-30,LTFOODS,0.06878850102669398
2011-04-30,ASAHIINDIA,0.17181358787198198
2011-04-30,UBL,-0.03489219872929905
2011-04-30,UNIONBANK,-0.08048956083513314
2011-04-30,SUZLON,0.1917040358744393
2011-04-30,CEMPRO,0.07741935483870965
2011-04-30,CYIENT,-0.011128284389489984
2011-04-30,GABRIEL,0.269047619047619
2011-04-30,WELSPUNLIV,0.35597189695550346
2011-04-30,AJANTPHARM,0.25262106839740395
2011-04-30,HDFCBANK,-0.021442121192744468
2011-04-30,IIFL,-0.028995279838165966
2011-04-30,MAHABANK,0.008375209380234505
2011-04-30,BALRAMCHIN,0.062098501070663836
2011-04-30,HINDZINC,0.03338171262699552
2011-04-30,BPCL,0.028928658985045264
2011-04-30,ASIANPAINT,0.09850344445324244
2011-04-30,IFCI,-0.012357414448669224
2011-04-30,GVT&D,0.1271186440677965
2011-04-30,USHAMART,0.13835376532399302
2011-04-30,DRREDDY,0.015161221439248473
2011-04-30,PVRINOX,-0.02069614299153344
2011-04-30,NTPC,-0.05592957017089584
2011-04-30,TITAGARH,0.14762848863809652
2011-04-30,DIVISLAB,0.047188680643010406
2011-04-30,SCHAEFFLER,0.3648148148148147
2011-04-30,FEDERALBNK,0.0033448811372596143
2011-04-30,JMFINANCIL,0.18918918918918926
2011-04-30,TATAELXSI,0.024812918471839307
2011-04-30,RECLTD,-0.05951911706740243
2011-04-30,NHPC,0.02371541501976271
2011-04-30,BANKBARODA,-0.05487899673524388
2011-04-30,TITAN,0.05723543533300979
2011-04-30,UPL,0.012378721980595753
2011-04-30,PIDILITIND,0.05212161710658192
2011-04-30,BOSCHLTD,-0.009234553178802951
2011-04-30,BRIGADE,0.03459821428571441
2011-04-30,BALKRISIND,0.08961379827521565
2011-04-30,TVSMOTOR,-0.05847953216374269
2011-04-30,TCS,-0.015415153306867158
2011-04-30,IDEA,0.021497405485544796
2011-04-30,JSWSTEEL,0.03475935828876997
2011-04-30,MOTILALOFS,0.14811942613416074
2011-04-30,SAIL,-0.06073113207547165
2011-04-30,CGPOWER,-0.07534372135655365
2011-04-30,ABB,0.07291666666666674
2011-04-30,SBIN,0.014211839583408548
2011-04-30,CCL,0.34890396659707723
2011-04-30,CUB,-0.0279017857142857
2011-04-30,PFOCUS,0.15451895043731767
2011-04-30,REDINGTON,0.10243597751405376
2011-04-30,GODREJPROP,0.03244417803087085
2011-04-30,INFY,-0.10336901860364678
2011-04-30,TECHM,0.015159358130592215
2011-04-30,ONGC,0.05664263645726053
2011-04-30,HSCL,-0.08486238532110102
2011-04-30,NAUKRI,0.05797749459721291
2011-04-30,BATAINDIA,0.09343047034764829
2011-04-30,HONAUT,0.10487533392698145
2011-04-30,MRPL,0.14186046511627914
2011-04-30,NAVINFLUOR,0.06916483954554509
2011-04-30,KIRLOSENG,-0.020408163265306145
2011-04-30,SOBHA,-0.027086882453151606
2011-04-30,GMRAIRPORT,-0.0679012345679012
2011-04-30,GRASIM,-0.001811225528104643
2011-04-30,COALINDIA,0.09826839826839828
2011-04-30,TATACHEM,0.10073099415204667
2011-04-30,JUBLPHARMA,0.09002728099424084
2011-04-30,TTML,0.08187134502923965
2011-04-30,HEG,0.04827747832200613
2011-04-30,BLUEDART,0.463631815907954
2011-04-30,EIDPARRY,0.10739354234908749
2011-04-30,OFSS,0.017491317259777484
2011-04-30,MARICO,0.008605234851201349
2011-04-30,ENGINERSIN,-0.050049228749589725
2011-04-30,HINDPETRO,0.04529519001542548
2011-04-30,FINCABLES,0.11240721102863205
2011-04-30,GALLANTT,0.0440771349862259
2011-04-30,PCBL,0.005124701059104897
2011-04-30,BAJAJFINSV,0.008010680907877266
2011-04-30,TIMKEN,0.3665326322301268
2011-04-30,TATAINVEST,0.039602987421383684
2011-04-30,COROMANDEL,0.1387203051846715
2011-04-30,AEGISLOG,-0.07644305772230897
2011-04-30,SARDAEN,0.3703054581872809
2011-04-30,ELGIEQUIP,-0.04635761589403964
2011-04-30,SIEMENS,-0.016344134839112345
2011-04-30,ANANTRAJ,0.04895522388059703
2011-04-30,JINDALSAW,-0.020767163449792347
2011-04-30,EICHERMOT,-0.07204493044707272
2011-04-30,ULTRACEMCO,-0.0374281926646044
2011-04-30,3MINDIA,0.22067346271584398
2011-04-30,KPIL,-0.05339265850945485
2011-04-30,FSL,0.07799442896935949
2011-04-30,PERSISTENT,0.047651463580667075
2011-04-30,JSWDULUX,0.0006551908988028377
2011-04-30,WIPRO,-0.062265722615576835
2011-04-30,RADICO,0.10556621880998085
2011-04-30,PETRONET,0.0841543513957308
2011-04-30,VTL,0.024981765134937994
2011-04-30,WELCORP,-0.07664497469269693
2011-04-30,HCLTECH,0.09049063709593064
2011-04-30,TMPV,-0.009212160051267682
2011-04-30,SUNPHARMA,0.05254237288135588
2011-04-30,GRAPHITE,0.012332439678284235
2011-04-30,GODFRYPHLP,0.06690434058499006
2011-04-30,IPCALAB,0.007318695941450404
2011-04-30,IGL,0.07166666666666677
2011-04-30,AUROPHARMA,-0.007399846899719287
2011-04-30,CIPLA,-0.037773977926317315
2011-04-30,MRF,0.13589322447417507
2011-05-31,PFOCUS,-0.08164983164983164
2011-05-31,KPRMILL,-0.19702914798206284
2011-05-31,SUNDARMFIN,-0.059799090219863515
2011-05-31,SAIL,-0.11738857501569377
2011-05-31,CGPOWER,0.04758128469468681
2011-05-31,IFCI,-0.07025986525505301
2011-05-31,HFCL,-0.07379134860050884
2011-05-31,ASAHIINDIA,-0.19501677048394817
2011-05-31,JUBLPHARMA,-0.10372636262513912
2011-05-31,LUPIN,0.065895429284337
2011-05-31,TCS,-0.007292068802813856
2011-05-31,TATAINVEST,-0.07061158899706965
2011-05-31,BEML,-0.060084910412319226
2011-05-31,ASIANPAINT,0.12931593743242287
2011-05-31,FINCABLES,-0.09342230695900866
2011-05-31,IOC,-0.03398558187435641
2011-05-31,COROMANDEL,-0.03730775087559002
2011-05-31,GVT&D,-0.09129967776584313
2011-05-31,JSWDULUX,0.018988095238095193
2011-05-31,EXIDEIND,0.046465968586387296
2011-05-31,IOB,-0.0685021304490332
2011-05-31,ULTRACEMCO,-0.05834825322499215
2011-05-31,BAJAJ-AUTO,-0.08785617367706922
2011-05-31,DRREDDY,-0.028877937376044382
2011-05-31,UPL,0.07204230006609369
2011-05-31,BALKRISIND,0.018582243633860962
2011-05-31,ELGIEQUIP,-0.0526620370370372
2011-05-31,SBIN,-0.18064964700848607
2011-05-31,HCLTECH,-0.012279355333845166
2011-05-31,EMAMILTD,0.06472999035679838
2011-05-31,IRB,-0.08677098150782359
2011-05-31,MRPL,0.004073319755600879
2011-05-31,GODREJCP,0.11549707602339176
2011-05-31,MFSL,0.002983293556085842
2011-05-31,GILLETTE,0.0219932957239799
2011-05-31,HINDALCO,-0.08655403841703313
2011-05-31,NAUKRI,-0.018102416003381028
2011-05-31,THERMAX,-0.06551804063972799
2011-05-31,DEEPAKFERT,0.04115226337448563
2011-05-31,WELSPUNLIV,-0.17789291882556124
2011-05-31,JSWENERGY,-0.05973154362416111
2011-05-31,TORNTPHARM,0.031390507910074916
2011-05-31,TITAGARH,0.048106312292358844
2011-05-31,KPIL,-0.05601253427340391
2011-05-31,IIFL,0.09236111111111112
2011-05-31,SUPREMEIND,0.11403790555734017
2011-05-31,UBL,0.21206561623138342
2011-05-31,BRIGADE,-0.13754045307443363
2011-05-31,GPIL,-0.12403100775193798
2011-05-31,ECLERX,0.09610853266690467
2011-05-31,GALLANTT,-0.1029023746701847
2011-05-31,YESBANK,-0.014255284286416425
2011-05-31,FORTIS,0.046099290780141855
2011-05-31,VTL,-0.13396192848247646
2011-05-31,BALRAMCHIN,-0.16801075268817212
2011-05-31,HDFCBANK,0.045305046720829356
2011-05-31,LTFOODS,0.011527377521613813
2011-05-31,TORNTPOWER,0.005056634304207108
2011-05-31,3MINDIA,-0.04316809505259056
2011-05-31,M&MFIN,-0.12427409988385607
2011-05-31,OLECTRA,-0.0904522613065325
2011-05-31,JBMA,0.01828298887122415
2011-05-31,TATACHEM,0.013016336830920627
2011-05-31,RPOWER,-0.09716908951797998
2011-05-31,ZEEL,0.017439703153988795
2011-05-31,ACC,-0.07687814521926672
2011-05-31,TATACONSUM,-0.13250620347394537
2011-05-31,ITC,0.0051988562516247505
2011-05-31,GODREJPROP,-0.018506422817330725
2011-05-31,IPCALAB,0.0997357992073975
2011-05-31,BHEL,-0.028716385084474605
2011-05-31,AMBUJACEM,-0.12294563843236406
2011-05-31,PFC,-0.126727115716753
2011-05-31,AXISBANK,-0.0031866936110678257
2011-05-31,COALINDIA,0.07331493890421759
2011-05-31,NEULANDLAB,-0.030871434153966426
2011-05-31,GRAPHITE,-0.004766949152542388
2011-05-31,DLF,0.0724865350089765
2011-05-31,UNOMINDA,-0.05953041227583655
2011-05-31,JKTYRE,0.019884877027734227
2011-05-31,REDINGTON,-0.040226628895184136
2011-05-31,CEATLTD,-0.0741088180112569
2011-05-31,TRENT,0.020015972846161523
2011-05-31,CIEINDIA,-0.00390625
2011-05-31,RADICO,-0.07743055555555556
2011-05-31,TATASTEEL,-0.04460665044606649
2011-05-31,ASHOKLEY,-0.03490566037735854
2011-05-31,WELCORP,-0.07935264943878895
2011-05-31,ZENSARTECH,0.0
2011-05-31,INDIANB,-0.07797594359187054
2011-05-31,UCOBANK,-0.04930588798468172
2011-05-31,SUNTV,-0.08567744960150026
2011-05-31,BAJAJHLDNG,-0.023889915270433826
2011-05-31,IGL,0.06500777604976671
2011-05-31,BRITANNIA,0.13864067154075266
2011-05-31,HAVELLS,0.031360201511335006
2011-05-31,VOLTAS,0.01814882032667886
2011-05-31,CESC,-0.09539260220635948
2011-05-31,SOBHA,-0.048677989844160496
2011-05-31,RAMCOCEM,-0.08080808080808077
2011-05-31,APOLLOTYRE,-0.007204610951008661
2011-05-31,APARINDS,-0.04662056658487623
2011-05-31,IDBI,-0.06204252352736128
2011-05-31,GLENMARK,0.026729034413631725
2011-05-31,CANFINHOME,-0.034830046160302164
2011-05-31,EIHOTEL,-0.04347826086956519
2011-05-31,BSOFT,0.05401281660054935
2011-05-31,PERSISTENT,0.04535412605588052
2011-05-31,POWERGRID,-0.03347680535628883
2011-05-31,SARDAEN,-0.16298191120043837
2011-05-31,BAJAJFINSV,-0.019110690633869498
2011-05-31,ACE,-0.033084311632870955
2011-05-31,KARURVYSYA,0.0019483682415974979
2011-05-31,JPPOWER,0.02180685358255463
2011-05-31,SOLARINDS,0.06708828305273062
2011-05-31,NAVINFLUOR,0.09340044742729314
2011-05-31,CGCL,-0.05394524959742353
2011-05-31,COFORGE,-0.017534537725823474
2011-05-31,ESCORTS,-0.025893508388037834
2011-05-31,CHAMBLFERT,-0.04979496192149968
2011-05-31,LINDEINDIA,-0.0709311740890688
2011-05-31,CUMMINSIND,-0.0277797412879055
2011-05-31,BHARATFORG,-0.07985611510791368
2011-05-31,DCMSHRIRAM,0.002277904328018332
2011-05-31,HONAUT,-0.03421248816264033
2011-05-31,BAJFINANCE,-0.11837026447462462
2011-05-31,SHRIRAMFIN,-0.09259259259259256
2011-05-31,BERGEPAINT,0.11247334754797444
2011-05-31,HSCL,-0.01754385964912275
2011-05-31,COLPAL,-0.011831702327638638
2011-05-31,NHPC,-0.038610038610038644
2011-05-31,ZYDUSWELL,-0.02533456779732335
